121921_158|COMPLETED|1478|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-15|2026-09-11T13:10:32|2026-09-11T13:35:10
121921_159|COMPLETED|1477|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-15|2026-09-11T13:10:32|2026-09-11T13:35:09
121921_160|COMPLETED|1478|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-15|2026-09-11T13:10:32|2026-09-11T13:35:10
121921_161|COMPLETED|1478|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-15|2026-09-11T13:10:32|2026-09-11T13:35:10
121921_162|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-1|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_163|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-1|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_164|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-1|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_165|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-1|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_166|COMPLETED|1379|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-2|2026-09-11T13:35:08|2026-09-11T13:58:07
121921_167|COMPLETED|1379|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-2|2026-09-11T13:35:08|2026-09-11T13:58:07
121921_168|COMPLETED|1379|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-2|2026-09-11T13:35:08|2026-09-11T13:58:07
121921_169|COMPLETED|1379|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-2|2026-09-11T13:35:08|2026-09-11T13:58:07
121921_170|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-4|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_171|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-4|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_172|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-4|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_173|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-4|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_174|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-5|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_175|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-5|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_176|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-5|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_177|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-5|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_178|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-6|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_179|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-6|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_180|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-6|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_181|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-6|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_182|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-9|2026-09-11T13:35:08|2026-09-11T13:52:41
121921_183|PREEMPTED|1053|2|billing=2,cpu=2,mem=8G,node=1|0:0|worker-single-9|2026-09-11T13:35:08|2026-09-11T13:52:41
